Nome de uma definição de BAdI;Ponto de ampliação;Descrição;
/PICM/BADI_PROJ_CATEGORY;/PICM/ACCESS_ON_CATEGORY;BAdI: especificação da aplicação de administração de projeto;
/PICM/BADI_PROJ_DEP_STATUS;/PICM/ACCESS_ON_CATEGORY;BAdI: especificação da implementação padrão;
/PICM/BADI_PURCHASE_ORDER;/PICM/ACCESS_ON_CATEGORY;BAdI: acesso ao pedido para um projeto;
/PICM/BADI_REF_OBJ_DETAILS;/PICM/ACCESS_ON_CATEGORY;BAdI: chamar detalhes do objeto de referência;
/PICM/BADI_RISK_DATA;/PICM/ACCESS_ON_CATEGORY;BAdI: ler dados de risco;
/PICM/BADI_UPDATE_ACTIVITIES;/PICM/ACCESS_ON_CATEGORY;BAdI: processamento das atividades de atualização;
/PICM/BADI_UPDATE_DOCUMENT;/PICM/ACCESS_ON_CATEGORY;BAdI: atualizar pedidos com quantidades adicionais;
/PICM/BADI_WBS_CATEGORY;/PICM/ACCESS_ON_CATEGORY;BAdI: acesso ao PEP;
/PLMB/BA_SAM_AFTER_STATUS_CHG;/PLMB/BA_SAM_STATUS_CHANGE;BAdI: atividades adicionais após modificação do status;
/PLMB/BA_SAM_CHECK_STATUS_CHG;/PLMB/BA_SAM_STATUS_CHANGE;BAdI: verificações adicionais antes da modificação de status;
/PLMB/BA_SAM_E_ERP_STATUS;/PLMB/BA_SAM_EXTERNAL;BAdI: importar valores do status existentes;
/PLMB/BA_SAM_E_LEADING_OBJ;/PLMB/BA_SAM_EXTERNAL;BAdI: configuração e controle dos objetos principais;
/PLMB/BA_SAM_E_OBJECT_TYPE;/PLMB/BA_SAM_EXTERNAL;BAdI: definição de tipos de objeto;
/PLMB/BA_SAM_E_OVRIDE_CUSTMIZG;/PLMB/BA_SAM_EXTERNAL;BAdI: substituição da coding SAM (customizing e tempo de exe;
/PLMB/BA_SAM_E_ROADMAP;/PLMB/BA_SAM_EXTERNAL;BAdI: exibição gráfica de valores de status;
/PLMB/BA_SAM_I_OBJECT_TYPE;/PLMB/BA_SAM_INTERNAL;Atualização de tipos de objeto;
/PLMB/BADI_AUTH_ACC_TFR_LOG_WF;/PLMB/ES_AUTH_ACC_TFR_LOG_WF;BAdI: workflow para a transferência de objetos entre context;
/PLMB/BADI_AUTH_CHECK_WS;/PLMB/ES_AUTH_CHECK_WS;BAdI: verificação de autorização de acesso em Enterprise Ser;
/PLMB/BADI_AUTH_UPDATE_ACTIVIT;/PLMB/ES_AUTH_UPDATE_ACTIVITY;BAdI: atualização das atividades ACL para tipos de objeto;
/PLMB/BADI_DEF_AUTH_CHECK_CREA;/PLMB/AUTH_CHECK_CREATION;BAdI: determinação da autorização do usuário;
/PLMB/BADI_ES_XMBOM_RFC;/PLMB/ES_XMBOM_RFC;BAdI para sobregravar Remote Function Names;
/PLMB/BADI_LOG_RETRIEVAL;/PLMB/ES_LOG;Disponibilização do log de aplicação;
/PLMB/BADI_PR_GET_SUBWORKFLOW;/PLMB/ES_PR_GET_SUBWORKFLOW;Chamar subworkflow IP com base em relação entre objetos;
/PLMB/BADI_PR_HANDLE_WI_DISP;/PLMB/ES_PR_HANDLE_WI_DISPLAY;Administrar a exibição do work item itinerário do processo;
/PLMB/BADI_PR_STAT_COMPLET_ITM;/PLMB/ES_PR_STAT_COMPLETE_ITM;Chamar status de tarefa após tarefa estar concluída;
/PLMB/CLF_CHECK_CHANGED;/PLMB/ES_RCP_PLMI_INTEGRATION;Verificar se o sistema de classificação foi modificado;
/PLMB/DIR_CHECK_CHANGED;/PLMB/ES_RCP_PLMI_INTEGRATION;Verificação se as ligações de documentos foram modificadas;
/PLMB/EX_ADVANCE_CONFIG;/PLMB/ES_PR_ADV_CONFIG;BAdI: verificar configuração;
/PLMB/EX_GOS_OBJKEY_DESCR;/PLMB/ES_GOS;Enriquecimento para descrição da chave do objeto SOG;
/PLMB/EX_OBJ_NAV;/PLMB/ES_NAV;Definição BAdI Object Navigator;
/PLMB/EX_OSET_ID_CONV_STRING;/PLMB/ES_OSET_ID_CONVERSION;BAdI: conversão de ID de objeto a partir de cadeia seriada;
/PLMB/EX_PLMWUI_PARAM_NAMES;/PLMB/ES_PLMWUI_PARAMETER;BAdI: chamar parâmetros para objetos PLM;
/PLMB/EX_PLMWUI_PARAM_VALUES;/PLMB/ES_PLMWUI_PARAMETER;Chamar valores de parâmetro definidos para objetos PLM;
/PLMB/EX_PR_BEFORE_AUTH_CHECK;/PLMB/ES_PR_BEFORE_AUTH_CHECK;BAdI: antes de verificação de autorização de itinerário do p;
/PLMB/EX_PR_DECISION;/PLMB/ES_PR_TREE_GROUPING;BAdI: administrar semáforo de decisão;
/PLMB/EX_PR_DECISION_SRV;/PLMB/ES_PR_DECISION_SRV;BAdI: serviço de decisão de itinerário do processo;
/PLMB/EX_PR_PATH_HANLDER;/PLMB/ES_PR_PATH_HANLDER;BAdI: modificar caminho do itinerário do processo para objet;
/PLMB/EX_PR_SEND_MAIL_EXT;/PLMB/ES_PR_SEND_MAIL;;
/PLMB/EX_PR_SEND_MAIL_FOR_OBJ;/PLMB/ES_PR_SEND_MAIL;;
/PLMB/EX_PR_SRH_TEMPLATE;/PLMB/ES_PR_SRH_TEMPLATE;BAdI: pesquisa mediante modelo global de itinerário do proce;
/PLMB/EX_PR_TREE_GROUPING;/PLMB/ES_PR_TREE_GROUPING;BAdI: administrar agrupamento de tabelas p/itinerário proces;
/PLMB/EX_PR_WF_HANDLER;/PLMB/ES_PR_WF_HANDLER;BAdI: manipul.workflow p/itiner.proc.;
/PLMB/EX_RCP_ARCHIVE_DEL;/PLMB/ES_RCP_ARCHIVE;BAdI: ampliação da função de eliminação para o arquivamento;
/PLMB/EX_RCP_ARCHIVE_PRE;/PLMB/ES_RCP_ARCHIVE;BAdI: ampliação da função de execução preliminar para o arqu;
/PLMB/EX_RCP_ARCHIVE_READ;/PLMB/ES_RCP_ARCHIVE;BAdI: ampliação da função de leitura para arquivamento de re;
/PLMB/EX_RCP_ARCHIVE_WRI;/PLMB/ES_RCP_ARCHIVE;BAdI: ampliação da função de escrita para o arquivamento de;
/PLMB/EX_SPI_APPL_ACCESS;/PLMB/ES_SPI;Alinhamento de dados para métodos de acesso do Service Provi;
/PLMB/EX_SPI_MB_CHECK;/PLMB/ES_SPI_MB_CHECK;BAdI para mecanismo de verificação dos metadados;
/PLMB/EX_SPI_METADATA;/PLMB/ES_SPI;Enriquecimento da definição de nó;
/PLMB/EX_SPI_METADATA_DYN;/PLMB/ES_SPI;Ajuste dinâmico de metadados;
/PLMB/EX_SPI_MSG_MAP;/PLMB/ES_SPI;Mapeamento mensagens;
/PLMB/EX_SPI_PROPERTIES_ACCESS;/PLMB/ES_SPI;Ajuste de propriedades dos métodos de acesso do Service Prov;
/PLMB/EX_SPI_SHLP_GEN_EXIT;/PLMB/ES_SPI;Permitir utilização de módulos RFC alternativos no exit gené;
/PLMB/EX_SPI_TRANSACTION;/PLMB/ES_SPI;Etapas após processo de garantia e depuração;
/PLMB/EX_WCC_FCAT;/PLMB/ES_WCC_POWL;Ajuste do catálogo de campos;
/PLMB/EXP_CHECK;/PLMB/ES_EXPORTING_TOOL;BAdI: verificação independente de variante;
/PLMB/EXP_DATA_MODEL;/PLMB/ES_EXPORTING_TOOL;BAdI: modelo de dados do objeto;
/PLMB/EXP_EXPORTING;/PLMB/ES_EXPORTING_TOOL;BAdI: variantes para o download de dados;
/PLMB/EXP_GENERIC_DATA;/PLMB/ES_EXPORTING_TOOL;BAdI: chamada dados para visões definidas pelo usuário;
/PLMB/EXP_VARIANT;/PLMB/ES_EXPORTING_TOOL;BAdI: processar variantes disponíveis para o download de dad;
/PLMB/GSS_ACTION;/PLMB/ES_GSS;Tratamento de ações;
/PLMB/GSS_CONFLICT;/PLMB/ES_GSS;Tratamento conflitos;
/PLMB/GSS_FIELDCONTROL;/PLMB/ES_GSS;Ajuste do controle do campo;
/PLMB/GSS_MAPPING;/PLMB/ES_GSS;Mapeamento do vértice de origem para o vértice de destino pr;
/PLMB/LTX_CHECK_CHANGED;/PLMB/ES_RCP_PLMI_INTEGRATION;Verificar se o texto descritivo foi modificado;
/PLMB/MCH_SP_ENH;/PLMB/ES_MCH_ENH;Ampliações para o Service Provider de modificação em massa;
/PLMB/RCA_CHECK_EXPL_POSSIBLE;/PLMB/ES_RCP_PLMI_INTEGRATION;Verificação se explosão é possível;
/PLMB/RCA_EXPL_LOG;/PLMB/ES_RCP_PLMI_INTEGRATION;BAdI para acesso do log de explosão;
/PLMB/RCA_FRML_CALC;/PLMB/ES_RCP_PLMI_INTEGRATION;Cálculo da fórmula;
/PLMB/RCA_GET_EXPL_SCOPE;/PLMB/ES_RCP_PLMI_INTEGRATION;Área de explosão;
/PLMB/RCA_GROUPS;/PLMB/ES_RCP_PLMI_INTEGRATION;Grupos;
/PLMB/RCA_UNIT_CONVERSION;/PLMB/ES_RCP_PLMI_INTEGRATION;BAdI: acesso à conversão de unidade para item de fórmula;
/PLMB/RCP_CHECK_FRML_CONS;/PLMB/ES_RCP_CHECKS;Verificações de consistência da fórmula;
/PLMB/RCP_CHECK_FRML_SAVE;/PLMB/ES_RCP_CHECKS;Verificar dados de fórmula antes de gravar;
/PLMB/RCP_CHECK_MIGRAT_FINISH;/PLMB/ES_RCP_CHECKS;Verificação se migração da receita foi concluída;
/PLMB/RCP_CHECK_RCP_AUTH;/PLMB/ES_RCP_CHECKS;Verificar autorizações de receita;
/PLMB/RCP_CHECK_RCP_CONS;/PLMB/ES_RCP_CHECKS;Verificações de consistência da receita;
/PLMB/RCP_CHECK_RCP_SAVE;/PLMB/ES_RCP_CHECKS;Verificar dados de receita antes de gravar;
/PLMB/RCP_CHECK_RPR_SAVE;/PLMB/ES_RCP_CHECKS;Verificar dados de processo antes de gravar;
/PLMB/RCP_EXT_PROCESS_SAVE;/PLMB/ES_RCP_EXT_PROCESS;Gravar dados do processo externo na transação da receita;
/PLMB/RCP_EXT_PROCESS_STATUS;/PLMB/ES_RCP_EXT_PROCESS;Modificação do status da receita como acionador para process;
/PLMB/RCP_FORMULA;/PLMB/ES_RCP_FORMULA;;
/PLMB/RCP_FRML_COMP_TYPES;/PLMB/ES_RCP_PLMI_INTEGRATION;Acesso a tipos de componente para itens de fórmula;
/PLMB/RCP_NUMBERING;/PLMB/ES_RCP_NUMBERING;BAdI: sequência específica do cliente para determinar identi;
/PLMB/RFO_SUBCAT_PO;/PLMB/ES_RCP_PLMI_INTEGRATION;Tipos de especificação para resultado primário;
/PLMB/RPR_PP_CALC_RULE_CHECK;/PLMB/ES_RCP_PLMI_INTEGRATION;Verificações para regra de cálculo;
/PLMB/RSP_ACCESS_EHS;/PLMB/ES_RCP_PLMI_INTEGRATION;BAdI para acesso ao EH&S;
/PLMB/UI_CADV_EXCLACT;/PLMB/UI_CADV;BAdI para definição de ações de visualizador excluídas;
/PLMB/UI_CADV_EXCLACTC;/PLMB/UI_CADV;BAdI para definição de ações excluídas do usuário;
/PLMB/UI_CADV_VINSTAL;/PLMB/UI_CADV;BAdI p/instalação visualizador;
/PLMI/BADI_CLF_SEA_F4_MODIFY;/PLMI/BADI_CLF_SEA_F4;Possibilita modificações em exit da ajuda para pesquisa de c;
/PLMI/BADI_CLF_SEA_QUERY_ENH;/PLMI/BADI_CLF_SEA_QUERY;;
/PLMI/BADI_ES_GSS_R2X_GET_EXPL;/PLMI/ES_GSS_R2X_SU2EXPL;Chamar estratégia de explosão padrão;
/PLMI/BADI_ES_GSS_R2X_GET_SYS;/PLMI/ES_GSS_R2X_SU2RFC;Chamar sistema lógico (destino RFC) para unidade de sincroni;
/PLMI/BADI_SW_DOC_VERSION;/PLMI/ES_SW_DOC_VERSION;BAdI: modificação da versão de documento de software;
/PLMI/BD_CR_DYN_FLD_CTRL;/PLMI/ES_CR_DYN_FLD_CTRL;A definição de BAdI para tratamento de controle de campo de;
/PLMI/CCK_CONSTRAINT_CHARACTER;/PLMI/ES_CCK;BAdI: definir características para tipo de avaliação da rest;
/PLMI/CCK_PARAM;/PLMI/ES_CCK;BAdI: definir parâmetros de entrada;
/PLMI/CCK_RCP_DETERMINE_COMP;/PLMI/ES_CCK;;
/PLMI/CCK_RESULT;/PLMI/ES_CCK;BAdI: modificações adicionais para resultados;
/PLMI/CD_BY_DO_CLASS;/PLMI/ES_CD;Consulta do documento de modificação por classe de objeto de;
/PLMI/CD_BY_GOS;/PLMI/ES_CD;Consulta de documento modificação por SOG;
/PLMI/CD_BY_GOS_SRV;/PLMI/ES_CD;Modificar consulta documento por meio de serviços GOS;
/PLMI/CD_BY_OBJ_CLASS;/PLMI/ES_CD;Consulta de documento de modificação por classe objeto;
/PLMI/CD_BY_OBJ_CLASS_MASS;/PLMI/ES_CD;Consulta do documento de modificação por classe de objeto (m;
/PLMI/CR_ACCESS_CHAR_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso ao business object 'Características';
/PLMI/CR_ACCESS_CLASS_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso à classe de business object;
/PLMI/CR_ACCESS_CPP_TSKLST_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso a business object perfil de planejamento global;
/PLMI/CR_ACCESS_DEFECT_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso a business object 'Defeitos';
/PLMI/CR_ACCESS_EOB_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso ao business object 'ETO versão LT';
/PLMI/CR_ACCESS_EQB_BOM_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso ao business object 'LISTA DE PEÇAS PARA EQUIPAM;
/PLMI/CR_ACCESS_EQP_TSKLST_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso ao business object 'Lista de tarefas por equipa;
/PLMI/CR_ACCESS_FBM_BOM_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BADI: acesso ao business object 'LT de local de instalação';
/PLMI/CR_ACCESS_FTL_TSKLST_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BADI: acesso ao business object 'Lista de tarefas de local d;
/PLMI/CR_ACCESS_INSP_PLAN_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso a business object 'Plano de controle';
/PLMI/CR_ACCESS_LBL_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;Acessar Business Object 'Etiqueta';
/PLMI/CR_ACCESS_MASTER_RCP_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso a business object 'Receita mestre';
/PLMI/CR_ACCESS_MFG_SNPSHT_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso ao business object 'Instantâneo de produção';
/PLMI/CR_ACCESS_MNT_TSKLST_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso ao business objecto 'Lista de tarefas de manute;
/PLMI/CR_ACCESS_ORDER_BOM_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;"BAdI: acesso a business object ""LT de ordem""";
/PLMI/CR_ACCESS_PLNG_RTG_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso ao business Oobject 'Roteiro de planejamento';
/PLMI/CR_ACCESS_PRODN_ROU_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso ao business object 'Roteiro de produção';
/PLMI/CR_ACCESS_RECIPE_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso a business object 'Receita';
/PLMI/CR_ACCESS_ROS_TSKLST_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso ao business object 'Roteiro padrão lista de tar;
/PLMI/CR_ACCESS_RRO_TSKLST_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;"BADI: acesso ao business object ""Roteiro para produção repet";
/PLMI/CR_ACCESS_RRT_TSKLST_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;"BADI: acesso ao business object ""Roteiro padrão - lista de t";
/PLMI/CR_ACCESS_STD_BOM_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso ao business object 'LT padrão';
/PLMI/CR_ACCESS_TMPL_RTG_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso a business object 'Roteiro de modelo';
/PLMI/CR_ACCESS_VBM_BOM_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;"BADI: acesso a business object ""lista técnica variante""";
/PLMI/CR_ACCESS_WBS_BOM_CAT;/PLMI/ES_CR_ACCESS_ON_CATEGORY;BAdI: acesso a business object 'Lista técnica de projetos';
/PLMI/CR_SDM_PHASE;/PLMI/ES_SDM_PHASE_BADI;BAdI: recuperação de fase Silent Data Migration;
/PLMI/CR_STATUS_ACTIONS_CHECKS;/PLMI/ES_CR_STATUS;BAdI: ações e verificações ampliadas para registros de modif;
/PLMI/CR_STATUS_SIGN_CANCEL;/PLMI/ES_CR_STATUS;Cancelamento da modificação de status/assinatura;
/PLMI/ESD_CHK_CSTRT;/PLMI/ES_ESD_CHK_CSTRT;Verificação de restrições de software;
/PLMI/EX_CR_PR_FILL_EPD_PART;/PLMI/ES_CR_PR_EPD_COLL;Preencher participantes colaboração SAP EPD antes de criação;
/PLMI/EX_CR_PR_FILL_EPD_PROP;/PLMI/ES_CR_PR_EPD_COLL;Preencher características colaboração SAP EPD antes de criaç;
/PLMI/EX_DIR_BRW_EXPLSN_SETING;/PLMI/ES_DIR_BRW_EXPLSN_SETING;BAdI: definição das configurações de explosão;
/PLMI/EX_DIR_LINK;/PLMI/ES_DIR;BAdI: ampliar informações da ligação de objetos;
/PLMI/EX_DIR_THMB;/PLMI/ES_DIR_BO;BAdI: modificar pesquisa de miniatura;
/PLMI/EX_ECR_CI_OTYPE_DB;/PLMI/ES_ECR_CI_OTYPE_DB;BAdI: tabelas de banco de dados para itens de modificação;
/PLMI/EX_ECR_CI_OTYPE_DB_ID;/PLMI/ES_ECR_CI_OTYPE_DB;;
/PLMI/EX_ECR_ENHANCEMENTS;/PLMI/ES_ECR_ENHANCEMENTS;Configurações pasta engenharia;
/PLMI/EX_ECR_GET_DSCR_MPPNG;/PLMI/ES_ECR_GET_DSCR_MPPNG;BAdI: mapeamento de campos para descrições;
/PLMI/EX_ECR_SIGNATURE;/PLMI/ES_ECR_ENHANCEMENTS;Configurações de assinatura na pasta de engenharia;
/PLMI/EX_GSS_ECN_CREATE;/PLMI/ES_GSS_ECN;BAdI: definição para criação de números de modificação;
/PLMI/EX_GSS_MBOM_ASSIST;/PLMI/ES_GSS_MBOM;Ampliação da transição na lista técnica do material;
/PLMI/EX_GSS_MBOM_EXTKEY;/PLMI/ES_GSS_MBOM;BAdI: chave externa para os elementos do modelo de lista téc;
/PLMI/EX_GSS_PSM_150_INT;/PLMI/ES_GSS_PSM;BAdI: sincronização 150 a 100 (interno);
/PLMI/EX_GSS_PSM_150_TO_100;/PLMI/ES_GSS_PSM;BAdI: sincronização 150 a 100;
/PLMI/EX_GSS_PSM_CRTE_TEMPL;/PLMI/ES_GSS_PSM;BAdI: criação da unidade de sincronização via modelo;
/PLMI/EX_GSS_PSM_EXTKEY;/PLMI/ES_GSS_PSM;BAdI: chave externa para os elementos do modelo de estrutura;
/PLMI/EX_GSS_RCP_EXTKEY;/PLMI/ES_GSS_RCP;BAdI: chave externa para os elementos do modelo de receita;
/PLMI/EX_GSS_VERTEX_ID_CHG;/PLMI/ES_GSS_RCP;Modificar ID Vertex GSS;
/PLMI/EX_LBL_AUTO_AGGREGATE;/PLMI/ES_LBL_LABELING;BAdI: agregação automática em lista de ingredientes;
/PLMI/EX_LBL_MIGRATION;/PLMI/ES_LBL_MIGRATION;Migração conjunto etiquetas;
/PLMI/EX_LBL_WWI_SYM_VAL;/PLMI/ES_LBL_WWI_SYM_VAL;Ampliar determinação de símbolo de relatório do WWI para con;
/PLMI/EX_PPE_ASM_COPY;/PLMI/ES_PPE_ASM_COPY;BAdI: copiar função de cabeçalho de lista de montagem;
/PLMI/EX_PPE_CMP_HDR_CTRL;/PLMI/ES_PPE_CMP_HDR_CTRL;BAdI: controle da criação de dados do cabeçalho;
/PLMI/EX_PR_AUTO_DEL_BY_OBJIT;/PLMI/ES_PR_AUTO_DEL_BY_OBJIT;Verificação de eliminação automática de tarefas de itinerári;
/PLMI/EX_PR_BACKGROUND_SRV;/PLMI/ES_PR_BACKGROUND_SRV;Serviço em background de itinerário do processo de registro;
/PLMI/EX_PR_EDGENODE_ASSIGMENT;/PLMI/ES_PR_EDGENODE_ASSIGMENT;Atribuição de ligação e nó;
/PLMI/EX_PR_OBJITEM_TEXT;/PLMI/ES_PR_OBJITEM_TML_DET;Texto de item do objeto a exibir;
/PLMI/EX_PR_OBJITEM_TML_ADJUST;/PLMI/ES_PR_OBJITEM_TML_DET;Determinação do modelo de itinerário do processo para ajuste;
/PLMI/EX_PR_OBJITEM_TML_DET;/PLMI/ES_PR_OBJITEM_TML_DET;Determinação de modelo de itinerário do processo para itens;
/PLMI/EX_PR_RSM_TEAM_FUNC_C;/PLMI/ES_PR_RSM_TEAM_FUNC;Função de equipe para ampliação de cliente;
/PLMI/EX_PR_RSM_TEAM_FUNC_S;/PLMI/ES_PR_RSM_TEAM_FUNC;Função de equipe para ampliação SAP;
/PLMI/EX_PRT_CHECK_HANDLER;/PLMI/ES_PRT_CHECK_HANDLER;BAdI: verificação do modelo do itinerário do processo antes;
/PLMI/EX_PRT_OTYPE_HANDLER;/PLMI/ES_PRT_OTYPE_HANDLER;Definição BAdI para chamar a ctg.objeto no modelo global;
/PLMI/EX_RCP_MIG_VISITOR;/PLMI/ES_RCP_MIG_VISITOR;Visitor para migração de objeto da receita;
/PLMI/EX_RCP_MIG_VISITOR_OBJ;/PLMI/ES_RCP_MIG_VISITOR_OBJ;Várias configurações para a migração;
/PLMI/EX_RCP_WWI_SYM_VAL;/PLMI/ES_RCP_WWI_SYM_VAL;Ampliar a determinação de símbolo de relatório de WWI para r;
/PLMI/EX_REDLINE_APPLY_SETTING;/PLMI/ES_REDLINE_ENHANCEMENTS;BAdI: aplicação de redlining em objetos;
/PLMI/EX_REDLINE_ENHANCEMENTS;/PLMI/ES_REDLINE_ENHANCEMENTS;BAdI: ampliações redlining;
/PLMI/EX_RFO_GET_VAL_DATE;/PLMI/ES_RFO_BO_ENH;BAdI: ampliação para data de validade;
/PLMI/EX_RFO_RSP_MAT_ASSMT;/PLMI/ES_RFO_BO_ENH;BAdI: conteúdo da seleção de atribuição para fórmula;
/PLMI/EX_SPC_FCM_CUSTOMIZING;/PLMI/ES_SPC_FCM;Customizing para processamento rápido de restrições;
/PLMI/EX_TD_INTERGATION;/PLMI/ES_TD_INTEGRATION;BAdI: integração da definição de equipe (por exemplo, copiar;
/PLMI/EX_TD_OBJTYP_REL_HANDLER;/PLMI/ES_TD_OBJTYP_REL_HANDLER;BAdI: manuseio específico de tipo de objeto para definição d;
/PLMI/EX_TD_WF_AGENT_HANDLER;/PLMI/ES_TD_WF_AGENT_HANDLER;BAdI: determinação automática do responsável;
/PLMI/GSS_R2B_RWB_TREE_EXTKEY;/PLMI/ES_GSS_R2B_RWB;Propor novas chaves externas para elementos da árvore;
/PLMI/LBL_DO_SEARCH;/PLMI/ES_LBL_LABELING;BAdI para ajuda de pesquisa para origem dos dados;
/PLMI/LBL_NUMBERING;/PLMI/ES_LBL_LABELING;BAdI: sequência específica do cliente para determinar identi;
/PLMI/LBL_SPC_SEARCH;/PLMI/ES_LBL_LABELING;BAdI para ajuda de pesquisa para especificação de etiqueta;
/PLMI/MAT_VIEW_EXTN;/PLMI/MAT_VIEW_EXTN_EHS;BAdI: ampliação da visão de material PLM;
/PLMI/PLMWUI_CLASSIFICATION;/PLMI/PLMWUI_CLASSIFICATION;BAdI para PLMWUI;
/PLMI/PPE_INST_GROUPING;/PLMI/ES_PPE_INST_GROUPING;BAdi: verificar add_to_group & remove_from_group em funciona;
/PLMI/PPE_VIP;/PLMI/ES_PPE_VIP;Ampliação VIP;
/PLMI/PPE_VIP_SRV;/PLMI/ES_PPE_VIP;;
/PLMI/RCA_EXPL_FILTER_RCP;/PLMI/ES_RCA_EXPL;Filtrar receitas durante a explosão;
/PLMI/RCA_EXPL_MDL_FILTER_RCP;/PLMI/ES_RCA_EXPL;BAdI: filtrar receitas durante a modelagem;
/PLMI/RCA_EXPL_PARAM;/PLMI/ES_RCA_EXPL;Ajuste de parâmetros de explosão;
/PLMI/RCA_FORMULA_CALC_DEFINE;/PLMI/ES_RCA_CALC;BAdI: definir cálculos adicionais na fórmula;
/PLMI/RCA_FORMULA_CALCULATION;/PLMI/ES_RCA_CALC;BAdI: implementar cálculos adicionais na fórmula;
/PLMI/RCA_UNIT_CONVERSION;/PLMI/ES_RCA_CALC;Conversão unidades;
/PLMI/RCA_WU_DETERM;/PLMI/ES_RCA_EXPL;Determinação de utilização de receitas;
/PLMI/RCP_BO_COPY_ENH;/PLMI/ES_RCP_BO_ENH;BAdI: ajustar dados antes de efetuar cópia;
/PLMI/RCP_BO_DELETE_ENH;/PLMI/ES_RCP_BO_ENH;BAdI: verificar receita antes de definir o código de elimina;
/PLMI/RCP_BO_REMOVE_LINK;/PLMI/ES_RCP_BO_ENH;BAdI: verificação se é possível remover a relação de subobje;
/PLMI/RCP_EXTERNAL_FORMAT;/PLMI/ES_RCP_BO_ENH;BAdI: ajustar formato externo para receita com tipo de objet;
/PLMI/RFO_LAYOUT_EXCEPTION;/PLMI/RFO_LAYOUT_EXCEPTION;Colunas de tabela não exibidas na IU para itens de fórmula;
/PLMI/RFO_STREAMS_WHERE_USED;/PLMI/RFO_STREAMS;Verificar se produto intermediário já é utilizado;
/PLMI/RSP_BUTTON_VISIBILITY;/PLMI/ES_RSP_TRANSFER2PO;BAdI: disponibilidade botão 'Transferir para resultado primá;
/PLMI/RSP_CALC_DATA_CONV;/PLMI/ES_RSP_TRANSFER2PO;BAdI: conversão de dados calculados;
/PLMI/RSP_CHECK_T2PO_POSSIBLE;/PLMI/ES_RSP_TRANSFER2PO;BAdI: verificar se transferência para resultado primário é p;
/PLMI/SPC_CHCK_CONSIST;/PLMI/ES_SPC;BAdI: verificar consistência de especificação;
/PLMI/SPC_IDENT_ADJUST;/PLMI/ES_SPC;BAdI: ajustar identificadores;
/PLMI/SPC_PASS_UI_CHAR_DATA;/PLMI/ES_SPC;Transferir dados da instância de avaliação e dados de caract;
/PLMI/SPC_RCP;/PLMI/ES_SPC;Desacoplamento de especificação e receita;
/PLMI/SPC_SAM_FLEXIBLE_UI;/PLMI/ES_SPC_SAM;BAdI: configurações para a visão de status do cabeçalho de e;
/PLMI/SPC_SAM_MASS_CHG_TOOL;/PLMI/ES_SPC_SAM;BAdI: modificar status de cabeçalho para várias especificaçõ;
/PLMI/SPC_VALID_SPEC_CAT;/PLMI/ES_SPC;Defina categorias e tipos de especificação válidos;
/PLMI/SPC_VALUATION;/PLMI/ES_SPC;BAdI p/manuseio da atribuição de valores na interface usuári;
/PLMI/WWI_SRV;/PLMI/ES_WWI;Serviços WWI;
/PLMPCV/QRM_LICENSE_AUDIT;/PLMPCV/QRM;BAdI: auditoria de licenças;
/PLMPCV/QRM_QUERY_INPUT;/PLMPCV/QRM;BAdI: modificação da entrada de consulta;
/PLMPCV/QRM_QUERY_RESULT;/PLMPCV/QRM;BAdI: processamento dos resultados da consulta;
/PLMPCV/UIF_FILTER_DRILLDOWN;/PLMPCV/UIF;Filtrar opções de lista expandida;
/PLMU/BADI_AUTH_ACC_TFR_EXPL;/PLMU/ES_AUTH_ACC_TFR_EXPL;BAdI: definir configurações de explosão para hierarquias par;
